City ID,City Name,Lon,Lat,Weather ID,Weather Main,Temperature (K),Humidity (%),Visibility (m),Wind Speed (m/s),Clouds (%),Date (Unix),Timezone (s)
6398879,Anbaeteo,127.3728,37.2497,800,Clear,291.4,88,10000,0.51,0,2023-09-21 11:51:26,2023-09-21 20:51:26
6571507,Samjeon-dong,127.0906,37.5017,803,Clouds,292.12,84,10000,0.51,75,2023-09-21 11:51:27,2023-09-21 20:51:27
6573030,Namhyang-dong,127.0214,37.2836,800,Clear,291.56,85,10000,0.51,0,2023-09-21 11:51:27,2023-09-21 20:51:27
6573457,Wonteo,127.0561,37.4433,803,Clouds,291.45,84,10000,0.51,75,2023-09-21 11:51:28,2023-09-21 20:51:28
6573747,Dongjinwon,127.1458,37.2825,800,Clear,291.2,85,10000,0.51,0,2023-09-21 11:51:28,2023-09-21 20:51:28
6575423,Haejeong,127.0244,37.0961,803,Clouds,291.74,98,10000,2.06,75,2023-09-21 11:51:29,2023-09-21 20:51:29
6575822,Sangdeok,127.1703,37.2122,800,Clear,290.8,94,10000,2.06,0,2023-09-21 11:51:30,2023-09-21 20:51:30
6575866,Samga-dong,127.1594,37.2389,800,Clear,290.97,88,10000,0.51,0,2023-09-21 11:51:30,2023-09-21 20:51:30
6575883,Seryui-dong,127.0089,37.2444,803,Clouds,291.65,100,10000,2.06,75,2023-09-21 11:51:31,2023-09-21 20:51:31
6575891,Yeongtongi-dong,127.0647,37.2514,800,Clear,291.56,94,10000,2.06,0,2023-09-21 11:51:32,2023-09-21 20:51:32
6576320,Subu-mal,127.5317,37.4014,804,Clouds,291.78,76,10000,0.77,98,2023-09-21 11:51:32,2023-09-21 20:51:32
6794156,Hup’yŏng,127.9587,37.4446,804,Clouds,285.67,83,10000,1.06,100,2023-09-21 11:51:33,2023-09-21 20:51:33
6794644,Oegeomusil,128.5406,37.065,804,Clouds,284.46,90,10000,1.07,100,2023-09-21 11:51:34,2023-09-21 20:51:34
6795865,Panghak-tong,128.4047,37.4521,803,Clouds,282.12,100,10000,1.03,75,2023-09-21 11:51:35,2023-09-21 20:51:35
6795956,Pŏdŭlbat,128.4512,37.397,803,Clouds,283.57,100,10000,1.03,75,2023-09-21 11:51:36,2023-09-21 20:51:36
6799737,Hwangmae,127.0667,37.9149,804,Clouds,290.01,75,10000,1.0,100,2023-09-21 11:51:36,2023-09-21 20:51:36
6800035,Banpobondong,126.9873,37.5063,803,Clouds,292.22,80,10000,1.03,75,2023-09-21 11:49:52,2023-09-21 20:49:52
6800397,P’ungnap-tong,127.1185,37.5368,803,Clouds,292.11,82,10000,0.51,75,2023-09-21 11:51:38,2023-09-21 20:51:38
6800516,Kŭmhosamga-dong,127.0194,37.5501,803,Clouds,291.92,82,10000,0.51,75,2023-09-21 11:48:41,2023-09-21 20:48:41
6800746,Kwanghŭi-dong,127.0029,37.5654,803,Clouds,292.06,80,10000,1.03,75,2023-09-21 11:51:39,2023-09-21 20:51:39
6800892,Sup’yŏng-dong,127.1435,37.5946,803,Clouds,292.07,82,10000,0.51,75,2023-09-21 11:51:39,2023-09-21 20:51:39
6801953,Ganeung i dong,127.0356,37.7428,804,Clouds,291.8,67,10000,1.21,100,2023-09-21 11:51:40,2023-09-21 20:51:40
6802827,Goenae,127.3201,37.5072,800,Clear,291.86,85,10000,0.51,0,2023-09-21 11:51:41,2023-09-21 20:51:41
6803229,Misa-ch’on,127.4291,37.5158,804,Clouds,291.54,78,10000,1.11,97,2023-09-21 11:51:41,2023-09-21 20:51:41
6808346,Chaen-mal,129.0746,37.2981,804,Clouds,287.99,88,10000,1.14,100,2023-09-21 11:51:42,2023-09-21 20:51:42
6811761,Wŏnsŏngil-tong,127.1613,36.8098,804,Clouds,292.96,83,10000,0.94,99,2023-09-21 11:51:43,2023-09-21 20:51:43
3899629,Angol,-72.7167,-37.8,804,Clouds,282.55,99,2203,1.44,99,2023-09-21 11:51:44,2023-09-21 20:51:44
6812988,Anteo,127.524,37.0461,804,Clouds,291.77,76,10000,0.62,100,2023-09-21 11:51:44,2023-09-21 20:51:44
6816630,Beodang,128.9495,37.749,804,Clouds,289.55,69,10000,1.66,100,2023-09-21 11:51:45,2023-09-21 20:51:45
6877998,Yonghŭng,127.1121,35.8733,804,Clouds,293.01,86,10000,1.01,100,2023-09-21 11:51:45,2023-09-21 20:51:45
6887688,Gueongmal,127.2922,36.2269,804,Clouds,291.35,85,10000,1.25,100,2023-09-21 11:51:46,2023-09-21 20:51:46
6890843,Chogok,128.1771,36.0541,501,Rain,290.84,88,10000,0.29,100,2023-09-21 11:51:47,2023-09-21 20:51:47
1871871,P’yŏngsŏng,125.8719,39.2464,802,Clouds,288.2,71,10000,0.32,37,2023-09-21 11:51:47,2023-09-21 20:51:47
6895286,Utt’ŏ-gol,129.2394,36.5945,500,Rain,288.62,85,10000,0.67,100,2023-09-21 11:51:48,2023-09-21 20:51:48
6897324,Chungang-dong,128.4236,34.8449,500,Rain,293.78,83,10000,2.98,100,2023-09-21 11:51:48,2023-09-21 20:51:48
6901961,Chidong-gol,128.3382,35.5155,500,Rain,291.38,94,10000,0.56,100,2023-09-21 11:51:49,2023-09-21 20:51:49
6901967,Ugok,128.3624,35.5202,500,Rain,292.18,94,10000,0.59,100,2023-09-21 11:51:49,2023-09-21 20:51:49
6903078,Changnyeong,128.4951,35.5415,500,Rain,291.92,93,10000,0.88,100,2023-09-21 11:50:01,2023-09-21 20:50:01
7588425,Changsal-li,128.59,38.1379,804,Clouds,289.35,88,10000,3.09,100,2023-09-21 11:51:51,2023-09-21 20:51:51
7588461,Jangjolli,128.675,38.0659,804,Clouds,289.48,88,10000,3.09,100,2023-09-21 11:51:51,2023-09-21 20:51:51
