City ID,City Name,Lon,Lat,Weather ID,Weather Main,Temperature (K),Humidity (%),Visibility (m),Wind Speed (m/s),Clouds (%),Date (Unix),Timezone (s)
6573030,Namhyang-dong,127.0214,37.2836,701,Mist,293.42,97,3200,1.54,100,2023-09-13 08:28:31,2023-09-13 17:28:31
6573457,Wonteo,127.0561,37.4433,701,Mist,292.84,98,4800,1.54,100,2023-09-13 08:28:32,2023-09-13 17:28:32
6573747,Dongjinwon,127.1458,37.2825,501,Rain,292.94,97,3200,1.54,100,2023-09-13 08:28:32,2023-09-13 17:28:32
6575423,Haejeong,127.0244,37.0961,502,Rain,294.16,94,4023,2.06,100,2023-09-13 08:28:33,2023-09-13 17:28:33
6575822,Sangdeok,127.1703,37.2122,501,Rain,293.01,94,3200,1.03,100,2023-09-13 08:28:33,2023-09-13 17:28:33
6575866,Samga-dong,127.1594,37.2389,501,Rain,292.75,94,3200,1.03,100,2023-09-13 08:28:34,2023-09-13 17:28:34
6575883,Seryui-dong,127.0089,37.2444,502,Rain,293.69,96,6186,2.05,100,2023-09-13 08:28:34,2023-09-13 17:28:34
6575891,Yeongtongi-dong,127.0647,37.2514,701,Mist,293.48,94,3200,1.03,100,2023-09-13 08:28:35,2023-09-13 17:28:35
6576320,Subu-mal,127.5317,37.4014,501,Rain,291.65,100,8000,1.54,100,2023-09-13 08:28:36,2023-09-13 17:28:36
6794156,Hup’yŏng,127.9587,37.4446,501,Rain,291.07,98,9698,1.31,100,2023-09-13 08:28:36,2023-09-13 17:28:36
6794644,Oegeomusil,128.5406,37.065,501,Rain,289.46,98,10000,1.4,100,2023-09-13 08:28:37,2023-09-13 17:28:37
6795865,Panghak-tong,128.4047,37.4521,502,Rain,287.12,100,1600,1.54,100,2023-09-13 08:28:37,2023-09-13 17:28:37
6795956,Pŏdŭlbat,128.4512,37.397,502,Rain,288.57,100,1600,1.54,100,2023-09-13 08:28:38,2023-09-13 17:28:38
6799737,Hwangmae,127.0667,37.9149,501,Rain,294.01,93,10000,1.22,100,2023-09-13 08:27:20,2023-09-13 17:27:20
6800035,Banpobondong,126.9873,37.5063,501,Rain,293.76,97,4800,2.57,100,2023-09-13 08:24:40,2023-09-13 17:24:40
6800397,P’ungnap-tong,127.1185,37.5368,701,Mist,293.44,100,4800,1.54,100,2023-09-13 08:28:39,2023-09-13 17:28:39
6800516,Kŭmhosamga-dong,127.0194,37.5501,701,Mist,293.44,100,4800,1.54,100,2023-09-13 08:26:24,2023-09-13 17:26:24
6800746,Kwanghŭi-dong,127.0029,37.5654,501,Rain,293.62,97,4800,2.57,100,2023-09-13 08:28:40,2023-09-13 17:28:40
6800892,Sup’yŏng-dong,127.1435,37.5946,501,Rain,293.38,100,4800,1.54,100,2023-09-13 08:28:41,2023-09-13 17:28:41
6801953,Ganeung i dong,127.0356,37.7428,502,Rain,293.64,91,10000,1.44,100,2023-09-13 08:27:04,2023-09-13 17:27:04
6802827,Goenae,127.3201,37.5072,501,Rain,292.85,97,3200,1.54,100,2023-09-13 08:28:42,2023-09-13 17:28:42
6803229,Misa-ch’on,127.4291,37.5158,501,Rain,291.4,100,8000,1.54,100,2023-09-13 08:28:42,2023-09-13 17:28:42
6808346,Chaen-mal,129.0746,37.2981,500,Rain,292.51,99,2220,1.13,100,2023-09-13 08:28:43,2023-09-13 17:28:43
6811761,Wŏnsŏngil-tong,127.1613,36.8098,501,Rain,293.97,98,6226,2.05,100,2023-09-13 08:28:44,2023-09-13 17:28:44
3899629,Angol,-72.7167,-37.8,804,Clouds,278.71,94,10000,0.46,87,2023-09-13 08:28:44,2023-09-13 17:28:44
6812988,Anteo,127.524,37.0461,501,Rain,292.3,98,8377,2.55,100,2023-09-13 08:28:45,2023-09-13 17:28:45
6816630,Beodang,128.9495,37.749,501,Rain,292.55,96,3371,2.41,100,2023-09-13 08:28:45,2023-09-13 17:28:45
6877998,Yonghŭng,127.1121,35.8733,501,Rain,294.01,97,10000,1.87,100,2023-09-13 08:28:46,2023-09-13 17:28:46
6887688,Gueongmal,127.2922,36.2269,501,Rain,292.63,98,8061,1.35,100,2023-09-13 08:28:46,2023-09-13 17:28:46
6890843,Chogok,128.1771,36.0541,804,Clouds,295.84,95,10000,1.47,100,2023-09-13 08:28:47,2023-09-13 17:28:47
1871871,P’yŏngsŏng,125.8719,39.2464,500,Rain,294.49,83,10000,2.15,100,2023-09-13 08:28:47,2023-09-13 17:28:47
6895286,Utt’ŏ-gol,129.2394,36.5945,804,Clouds,292.1,98,10000,1.64,100,2023-09-13 08:28:48,2023-09-13 17:28:48
6897324,Chungang-dong,128.4236,34.8449,804,Clouds,299.6,78,10000,2.58,100,2023-09-13 08:28:48,2023-09-13 17:28:48
6901961,Chidong-gol,128.3382,35.5155,502,Rain,299.99,78,10000,1.03,75,2023-09-13 08:28:49,2023-09-13 17:28:49
6901967,Ugok,128.3624,35.5202,501,Rain,300.08,78,10000,1.03,75,2023-09-13 08:28:49,2023-09-13 17:28:49
6903078,Changnyeong,128.4951,35.5415,501,Rain,299.82,78,10000,1.03,75,2023-09-13 08:25:38,2023-09-13 17:25:38
7588425,Changsal-li,128.59,38.1379,501,Rain,292.35,100,10000,3.09,100,2023-09-13 08:28:51,2023-09-13 17:28:51
7588461,Jangjolli,128.675,38.0659,500,Rain,292.48,100,10000,3.09,100,2023-09-13 08:28:51,2023-09-13 17:28:51
